No,Platform,Phase/Delay,Indikator,Step Order,Task ID (Airflow),Tipe Step,Script/File,Config (.cfg),Parameter SP,SSH Host,Dependency,Status Convert,Tested/Untested,PIC,Catatan,DAG ID,Task Group,Source System,Target Layer,Tool Target GCP,Schedule/Cadence,Bukti Referensi,Priority,Due Date
1919,Cloudera,,Dragon Sdue Old,15,ahass_Customer,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1920,Cloudera,,Dragon Sdue Old,16,ahass_Customer_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1921,Cloudera,,Dragon Sdue Old,17,ahass_ProposalLeasingDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1922,Cloudera,,Dragon Sdue Old,18,ahass_ProposalLeasingDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1923,Cloudera,,Dragon Sdue Old,19,ahass_RefCounterGroup,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1924,Cloudera,,Dragon Sdue Old,20,ahass_RefCounterGroup_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1925,Cloudera,,Dragon Sdue Old,21,ahass_RefEquipment,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1926,Cloudera,,Dragon Sdue Old,22,ahass_RefEquipment_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1927,Cloudera,,Dragon Sdue Old,23,ahass_RefJob,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1928,Cloudera,,Dragon Sdue Old,24,ahass_RefJobType,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1929,Cloudera,,Dragon Sdue Old,25,ahass_RefJobType_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1930,Cloudera,,Dragon Sdue Old,26,ahass_RefJob_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1931,Cloudera,,Dragon Sdue Old,27,ahass_RefMaterial,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1932,Cloudera,,Dragon Sdue Old,28,ahass_RefMaterialGroup,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1933,Cloudera,,Dragon Sdue Old,29,ahass_RefMaterialGroup_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1934,Cloudera,,Dragon Sdue Old,30,ahass_RefMaterial_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1935,Cloudera,,Dragon Sdue Old,31,ahass_RefMechanic,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1936,Cloudera,,Dragon Sdue Old,32,ahass_RefMechanic_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1937,Cloudera,,Dragon Sdue Old,33,ahass_RefOrderTypeUpload,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1938,Cloudera,,Dragon Sdue Old,34,ahass_RefOrderTypeUpload_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1939,Cloudera,,Dragon Sdue Old,35,ahass_RefTaskList,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1940,Cloudera,,Dragon Sdue Old,36,ahass_RefTaskList_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1941,Cloudera,,Dragon Sdue Old,37,ahass_RefVendor,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1942,Cloudera,,Dragon Sdue Old,38,ahass_RefVendor_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1943,Cloudera,,Dragon Sdue Old,39,ahass_SPGRDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1944,Cloudera,,Dragon Sdue Old,40,ahass_SPGRDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1945,Cloudera,,Dragon Sdue Old,41,ahass_SpBillingDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1946,Cloudera,,Dragon Sdue Old,42,ahass_SpBillingDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1947,Cloudera,,Dragon Sdue Old,43,ahass_SpBillingHeader,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1948,Cloudera,,Dragon Sdue Old,44,ahass_SpBillingHeader_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1949,Cloudera,,Dragon Sdue Old,45,ahass_SpGRHeader,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1950,Cloudera,,Dragon Sdue Old,46,ahass_SpGRHeader_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1951,Cloudera,,Dragon Sdue Old,47,ahass_SpGRPOLocReference,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1952,Cloudera,,Dragon Sdue Old,48,ahass_SpGRPOLocReference_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1953,Cloudera,,Dragon Sdue Old,49,ahass_SpPOLocalDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1954,Cloudera,,Dragon Sdue Old,50,ahass_SpPOLocalDetailAdditionalInfo,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1955,Cloudera,,Dragon Sdue Old,51,ahass_SpPOLocalDetailAdditionalInfo_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1956,Cloudera,,Dragon Sdue Old,52,ahass_SpPOLocalDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1957,Cloudera,,Dragon Sdue Old,53,ahass_SpPOLocalHeader,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1958,Cloudera,,Dragon Sdue Old,54,ahass_SpPOLocalHeader_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1959,Cloudera,,Dragon Sdue Old,55,ahass_SpPOSTOHeader,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1960,Cloudera,,Dragon Sdue Old,56,ahass_SpPOSTOHeader_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1961,Cloudera,,Dragon Sdue Old,57,ahass_SpPartRequestDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1962,Cloudera,,Dragon Sdue Old,58,ahass_SpPartRequestDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1963,Cloudera,,Dragon Sdue Old,59,ahass_SpPartRequestHeader,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1964,Cloudera,,Dragon Sdue Old,60,ahass_SpPartRequestHeader_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1965,Cloudera,,Dragon Sdue Old,61,ahass_SpPickingListDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1966,Cloudera,,Dragon Sdue Old,62,ahass_SpPickingListDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1967,Cloudera,,Dragon Sdue Old,63,ahass_SpSODetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1968,Cloudera,,Dragon Sdue Old,64,ahass_SpSODetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1969,Cloudera,,Dragon Sdue Old,65,ahass_SpSOHeader,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1970,Cloudera,,Dragon Sdue Old,66,ahass_SpSOHeader_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1971,Cloudera,,Dragon Sdue Old,67,ahass_SvFactur,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1972,Cloudera,,Dragon Sdue Old,68,ahass_SvFactur_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1973,Cloudera,,Dragon Sdue Old,69,ahass_SvMappingPit,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1974,Cloudera,,Dragon Sdue Old,70,ahass_SvMappingPit_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1975,Cloudera,,Dragon Sdue Old,71,ahass_SvNote,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1976,Cloudera,,Dragon Sdue Old,72,ahass_SvNoteDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1977,Cloudera,,Dragon Sdue Old,73,ahass_SvNoteDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1978,Cloudera,,Dragon Sdue Old,74,ahass_SvNote_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1979,Cloudera,,Dragon Sdue Old,75,ahass_SvOPL,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1980,Cloudera,,Dragon Sdue Old,76,ahass_SvOPLDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1981,Cloudera,,Dragon Sdue Old,77,ahass_SvOPLDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1982,Cloudera,,Dragon Sdue Old,78,ahass_SvOPL_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1983,Cloudera,,Dragon Sdue Old,79,ahass_SvPKBHeader,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1984,Cloudera,,Dragon Sdue Old,80,ahass_SvPKBHeaderAdditionalInfo,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1985,Cloudera,,Dragon Sdue Old,81,ahass_SvPKBHeaderAdditionalInfo_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1986,Cloudera,,Dragon Sdue Old,82,ahass_SvPKBHeaderEquipment,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1987,Cloudera,,Dragon Sdue Old,83,ahass_SvPKBHeaderEquipment_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1988,Cloudera,,Dragon Sdue Old,84,ahass_SvPKBHeader_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1989,Cloudera,,Dragon Sdue Old,85,ahass_SvPKBPartDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1990,Cloudera,,Dragon Sdue Old,86,ahass_SvPKBPartDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1991,Cloudera,,Dragon Sdue Old,87,ahass_SvPkbJobDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1992,Cloudera,,Dragon Sdue Old,88,ahass_SvPkbJobDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1993,Cloudera,,Dragon Sdue Old,89,ahass_SvSalesOrder,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1994,Cloudera,,Dragon Sdue Old,90,ahass_SvSalesOrderDetail,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1995,Cloudera,,Dragon Sdue Old,91,ahass_SvSalesOrderDetail_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1996,Cloudera,,Dragon Sdue Old,92,ahass_SvSalesOrder_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1997,Cloudera,,Dragon Sdue Old,93,ahass_UnitColor,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1998,Cloudera,,Dragon Sdue Old,94,ahass_UnitColor_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
1999,Cloudera,,Dragon Sdue Old,95,ahass_UnitType,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2000,Cloudera,,Dragon Sdue Old,96,ahass_UnitType_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2001,Cloudera,,Dragon Sdue Old,97,ahass_Vendor,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2002,Cloudera,,Dragon Sdue Old,98,ahass_Vendor_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2003,Cloudera,,Dragon Sdue Old,99,ahass_area,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2004,Cloudera,,Dragon Sdue Old,100,ahass_area_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2005,Cloudera,,Dragon Sdue Old,101,ahass_sppickinglistheader,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2006,Cloudera,,Dragon Sdue Old,102,ahass_sppickinglistheader_2,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2007,Cloudera,,Dragon Sdue Old,103,astranet_HubunganDenganPemilik_file,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2008,Cloudera,,Dragon Sdue Old,104,astranet_RingTerritory_file,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2009,Cloudera,,Dragon Sdue Old,105,astranet_mappingaktivitasmarketingleads_file,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2010,Cloudera,,Dragon Sdue Old,106,astranet_pkbtypenewahass_file,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2011,Cloudera,,Dragon Sdue Old,107,astranet_pkbtypenewpss_file,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2012,Cloudera,,Dragon Sdue Old,108,avocado_City,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2013,Cloudera,,Dragon Sdue Old,109,avocado_Occupation,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
2014,Cloudera,,Dragon Sdue Old,110,avocado_OrderCustomerData,Unknown,-,-,-,-,-,SKIP,Untested,NIO,DAG tidak aktif. Data sudah ada di GCP. Tidak perlu diconvert.,dragon_sdue_old,,Cloudera,L3,SKIP (DAG paused),00 17 * * *,,P5,
